Location,time,precipitation_sum,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,wind_speed_10m_max,river_discharge
Hue,2025-04-14,0.0,22.5,78,1013.1,13.7,3.59
Hue,2025-04-15,0.0,22.8,75,1011.5,10.1,1.78
Hue,2025-04-16,0.0,24.4,82,1008.1,14.8,1.06
Hue,2025-04-17,0.0,27.3,84,1006.1,12.6,0.81
Hue,2025-04-18,0.0,28.7,80,1005.5,12.3,0.69
Hue,2025-04-19,0.0,28.6,84,1005.9,12.7,0.63
Hue,2025-04-20,0.0,28.7,82,1006.5,12.2,0.59
Hue,2025-04-21,0.0,28.5,82,1008.1,11.9,0.56
Hue,2025-04-22,0.0,29.2,78,1007.5,12.2,0.53
Hue,2025-04-23,0.7,29.1,74,1006.2,12.8,0.47
Hue,2025-04-24,0.0,28.9,76,1005.8,16.8,0.47
Hue,2025-04-25,0.3,28.0,82,1007.6,12.3,0.47
Hue,2025-04-26,0.2,27.4,86,1009.1,12.8,0.47
Hue,2025-04-27,0.0,27.9,82,1008.8,12.7,0.41
Hue,2025-04-28,0.0,27.7,82,1008.4,14.7,0.72
Hue,2025-04-29,0.2,27.0,82,1009.9,16.3,0.53
Hue,2025-04-30,0.0,27.2,81,1009.4,17.7,0.5
Hue,2025-05-01,0.4,27.5,82,1010.6,16.5,0.41
Hue,2025-05-02,0.4,27.4,82,1009.2,14.7,0.34
Hue,2025-05-03,0.0,28.4,78,1006.9,15.3,0.31
Hue,2025-05-04,0.9,28.8,75,1005.7,14.4,0.31
Hue,2025-05-05,0.8,29.9,69,1005.1,12.4,0.28
Hue,2025-05-06,0.0,30.3,68,1004.9,15.2,0.28
Hue,2025-05-07,0.3,30.8,70,1003.9,11.1,0.28
Hue,2025-05-08,0.0,30.7,70,1003.9,15.2,0.28
Hue,2025-05-09,5.7,30.5,71,1004.2,12.4,0.25
Hue,2025-05-10,2.0,28.7,78,1005.9,9.7,0.31
Hue,2025-05-11,9.1,25.8,89,1007.0,19.7,0.66
Hue,2025-05-12,3.7,24.9,86,1008.2,15.1,1.31
Hue,2025-05-13,2.2,25.9,86,1008.3,8.1,1.47
Hue,2025-05-14,1.8,27.2,86,1008.7,11.4,2.28
Hue,2025-05-15,0.2,27.9,85,1008.6,12.0,2.34
Hue,2025-05-16,0.4,29.1,80,1007.6,11.1,1.56
Hue,2025-05-17,0.3,29.5,78,1007.3,13.7,1.31
Hue,2025-05-18,0.7,29.4,79,1007.3,12.0,1.25
Hue,2025-05-19,3.8,28.8,80,1006.1,9.5,1.16
Hue,2025-05-20,2.9,29.0,78,1005.9,11.5,1.12
Hue,2025-05-21,2.0,29.6,74,1005.9,14.5,0.78
Hue,2025-05-22,0.3,29.9,74,1004.2,16.7,0.53
Hue,2025-05-23,0.2,30.2,70,1003.3,11.5,0.44
Hue,2025-05-24,2.6,29.2,77,1005.6,23.4,0.37
Hue,2025-05-25,9.3,27.9,81,1008.7,18.1,0.34
Hue,2025-05-26,7.2,26.5,85,1009.9,14.7,0.41
Hue,2025-05-27,7.3,27.8,82,1008.0,17.1,0.53
Hue,2025-05-28,6.3,28.1,84,1006.2,13.0,0.5
Hue,2025-05-29,14.7,28.4,83,1005.3,8.7,0.91
Hue,2025-05-30,0.4,29.5,77,1005.8,12.5,1.75
Hue,2025-05-31,0.2,31.2,66,1005.0,13.6,2.25
Hue,2025-06-01,0.0,32.1,54,1002.8,14.6,0.5
Hue,2025-06-02,0.0,32.9,54,1001.5,14.0,0.47
Hue,2025-06-03,7.9,32.0,60,1002.5,12.7,0.41
Hue,2025-06-04,2.4,30.8,66,1004.8,13.2,0.53
Hue,2025-06-05,1.3,30.1,71,1005.8,11.0,0.78
Hue,2025-06-06,3.7,30.6,71,1005.3,11.0,0.37
Hue,2025-06-07,1.8,31.2,67,1004.4,11.7,0.41
Hue,2025-06-08,5.8,30.0,74,1003.7,14.1,0.37
Hue,2025-06-09,5.8,30.4,71,1002.6,9.2,0.41
Hue,2025-06-10,39.5,29.1,79,1002.2,14.0,0.56
Hue,2025-06-11,30.6,25.9,90,1001.2,27.1,2.22
Hue,2025-06-12,186.9,25.1,91,997.3,33.5,7.49
Hue,2025-06-13,71.4,25.3,94,999.1,27.3,35.73
Hue,2025-06-14,0.0,28.0,80,1003.0,8.6,38.36
Hue,2025-06-15,0.2,29.5,76,1003.6,16.0,13.39
Hue,2025-06-16,0.0,29.9,76,1004.8,10.6,4.0
Hue,2025-06-17,2.7,29.4,80,1005.6,14.3,2.37
Hue,2025-06-18,0.5,29.2,80,1005.6,10.7,1.69
Hue,2025-06-19,2.9,28.6,82,1005.1,10.7,1.28
Hue,2025-06-20,2.2,29.0,80,1004.8,10.4,1.0
Hue,2025-06-21,1.1,28.8,79,1004.8,11.6,0.87
Hue,2025-06-22,2.0,28.8,79,1005.2,10.3,0.72
Hue,2025-06-23,1.6,28.6,80,1004.5,11.9,0.63
Hue,2025-06-24,1.5,28.7,78,1004.6,12.3,0.61
Hue,2025-06-25,3.3,28.7,78,1005.4,10.7,0.56
Hue,2025-06-26,2.0,28.4,80,1004.9,10.1,0.56
Hue,2025-06-27,27.7,28.0,82,1004.2,12.1,0.55
Hue,2025-06-28,3.5,28.1,82,1003.4,8.3,1.42
Hue,2025-06-29,0.9,28.6,79,1001.8,11.7,2.66
Hue,2025-06-30,0.7,28.6,77,1002.0,12.1,1.97
Hue,2025-07-01,12.8,28.1,83,1003.4,9.0,1.12
Hue,2025-07-02,9.1,27.6,86,1004.9,11.3,0.69
Hue,2025-07-03,17.9,27.2,88,1004.9,6.5,0.99
Hue,2025-07-04,8.0,27.1,88,1004.2,7.5,2.11
Hue,2025-07-05,16.1,27.3,89,1003.2,7.8,2.71
Hue,2025-07-06,3.6,28.0,87,1003.3,10.1,1.92
Hue,2025-07-07,0.4,29.2,78,1003.3,13.1,1.25
Hue,2025-07-08,0.1,30.1,72,1002.4,9.6,1.26
Hue,2025-07-09,1.8,30.2,68,1001.1,12.9,0.91
Hue,2025-07-10,0.1,30.5,64,998.4,15.3,0.63
Hue,2025-07-11,4.9,28.2,80,999.0,16.5,0.5
Hue,2025-07-12,0.8,28.7,82,1002.5,14.2,0.49
Hue,2025-07-13,6.6,28.7,84,1004.3,10.1,0.47
Hue,2025-07-14,8.9,29.0,82,1003.7,13.6,0.47
Hue,2025-07-15,8.5,29.4,80,1002.3,10.1,0.66
Hue,2025-07-16,0.0,30.2,77,1003.0,10.0,0.55
Hue,2025-07-17,4.7,29.5,79,1003.3,10.7,0.55
Hue,2025-07-18,0.0,30.6,67,1000.7,16.9,0.53
Hue,2025-07-19,0.0,30.5,67,997.1,17.5,0.56
Hue,2025-07-20,3.7,28.6,73,996.6,18.7,0.41
Hue,2025-07-21,0.9,29.2,72,996.0,10.1,0.41
Hue,2025-07-22,2.5,29.5,69,996.0,18.7,0.39
Hue,2025-07-23,2.2,30.5,65,999.0,11.6,0.31
Hue,2025-07-24,5.1,29.1,76,1000.9,10.4,0.3
Hue,2025-07-25,13.1,26.9,85,1001.5,13.8,0.33
Hue,2025-07-26,17.5,27.2,86,1001.4,13.2,2.06
Hue,2025-07-27,4.2,27.6,86,1000.9,11.1,5.25
Hue,2025-07-28,4.0,27.6,86,1000.2,10.5,2.53
Hue,2025-07-29,3.0,29.0,84,999.2,11.0,0.47
Hue,2025-07-30,0.0,29.7,74,999.3,13.4,0.52
Hue,2025-07-31,0.1,31.0,66,999.5,18.6,0.41
Hue,2025-08-01,0.0,31.6,63,999.7,11.0,0.33
Hue,2025-08-02,1.0,31.4,66,1001.8,12.0,0.31
Hue,2025-08-03,0.0,31.6,63,1002.9,13.8,0.3
Hue,2025-08-04,0.0,32.0,60,1002.7,11.7,0.28
Hue,2025-08-05,0.6,31.8,62,1003.0,14.6,0.26
Hue,2025-08-06,0.1,31.3,65,1004.4,14.2,0.26
Hue,2025-08-07,2.2,30.3,72,1006.3,13.9,0.26
Hue,2025-08-08,0.3,29.9,71,1007.0,11.2,0.26
Hue,2025-08-09,0.9,30.3,70,1005.8,12.1,0.3
Hue,2025-08-10,8.2,29.8,72,1004.6,15.4,0.31
Hue,2025-08-11,5.5,28.9,75,1004.0,11.9,0.37
Hue,2025-08-12,8.5,28.9,82,1004.5,14.8,0.42
Hue,2025-08-13,33.1,28.8,79,1005.4,16.2,0.59
Hue,2025-08-14,4.6,29.2,76,1003.8,12.2,0.87
Hue,2025-08-15,4.1,28.1,79,1003.3,13.1,1.16
Hue,2025-08-16,21.1,27.0,85,1004.1,11.5,0.97
Hue,2025-08-17,41.7,25.5,91,1004.2,14.8,1.11
Hue,2025-08-18,1.0,27.3,84,1005.0,13.1,2.6
Hue,2025-08-19,0.1,28.2,81,1006.5,11.7,2.09
Hue,2025-08-20,1.7,28.5,81,1007.0,9.9,0.75
Hue,2025-08-21,0.0,28.9,74,1007.4,17.8,0.81
Hue,2025-08-22,2.3,27.9,80,1007.1,9.5,0.56
Hue,2025-08-23,5.4,28.1,83,1006.1,11.7,0.47
Hue,2025-08-24,13.4,26.0,88,1002.6,24.5,0.47
Hue,2025-08-25,6.2,26.9,83,999.7,17.2,1.45
Hue,2025-08-26,37.5,27.7,83,1004.8,13.4,3.24
Hue,2025-08-27,26.1,26.2,90,1006.5,12.9,3.98
Hue,2025-08-28,3.0,26.9,86,1005.4,11.7,2.71
Hue,2025-08-29,23.1,25.7,90,1004.8,17.8,2.75
Hue,2025-08-30,72.1,26.5,90,1001.9,18.9,4.21
Hue,2025-08-31,5.7,26.9,88,1005.1,13.0,6.06
Hue,2025-09-01,8.9,26.4,89,1005.0,11.8,7.34
Hue,2025-09-02,5.3,26.8,88,1005.5,12.8,4.92
Hue,2025-09-03,2.1,27.5,85,1005.7,14.1,2.74
Hue,2025-09-04,1.3,27.4,86,1005.8,12.6,1.76
Hue,2025-09-05,1.6,27.7,85,1005.8,11.8,1.23
